X,Y,SHIFT,REPORT_DAT,CCN,OFFENSE,METHOD,DISTRICT
-77.00587997,38.87797517,DAY,11/13/2023,23186374,MOTOR VEHICLE THEFT,OTHERS,1
-76.96562132,38.92481142,DAY,11/14/2023,23186745,THEFT/OTHER,OTHERS,5
-77.03084342,38.96367505,DAY,11/14/2023,23186909,THEFT F/AUTO,OTHERS,4
-77.03325664,38.90965936,EVENING,11/14/2023,23187011,THEFT/OTHER,OTHERS,2
-77.06991506,38.96672454,DAY,11/3/2023,23180778,MOTOR VEHICLE THEFT,OTHERS,2
-77.10109601,38.93153385,EVENING,11/3/2023,23180887,THEFT F/AUTO,OTHERS,2
-77.02883943,38.9186668,MIDNIGHT,11/4/2023,23181235,THEFT F/AUTO,OTHERS,3
-77.04008237,38.90965326,DAY,11/4/2023,23181329,MOTOR VEHICLE THEFT,OTHERS,2
-77.03156242,38.95516169,EVENING,11/7/2023,23182363,MOTOR VEHICLE THEFT,OTHERS,4
-76.9901195,38.90507564,DAY,11/7/2023,23182981,THEFT/OTHER,OTHERS,5
-76.93679771,38.89189504,DAY,11/8/2023,23183013,THEFT F/AUTO,OTHERS,6
-76.99754677,38.91039708,EVENING,11/8/2023,23183303,THEFT F/AUTO,OTHERS,5
-77.00130067,38.90469382,MIDNIGHT,11/9/2023,23183994,MOTOR VEHICLE THEFT,OTHERS,5
-76.99754677,38.91039708,DAY,11/9/2023,23184098,MOTOR VEHICLE THEFT,OTHERS,5
-77.08292277,38.95703117,DAY,11/9/2023,23184190,THEFT F/AUTO,OTHERS,2
-76.97763609,38.92904383,DAY,11/9/2023,23184227,ASSAULT W/DANGEROUS WEAPON,GUN,5
-76.96762175,38.85445748,MIDNIGHT,11/10/2023,23184252,THEFT/OTHER,OTHERS,7
-77.03003607,38.88757506,DAY,11/10/2023,23184753,THEFT/OTHER,OTHERS,1
-76.9467025,38.86988617,MIDNIGHT,11/11/2023,23185099,ROBBERY,GUN,6
-77.02775325,38.98400687,DAY,11/11/2023,23185188,THEFT F/AUTO,OTHERS,4
-77.05703749,38.90566713,EVENING,11/12/2023,23185481,THEFT/OTHER,OTHERS,2
-77.02100166,38.95427891,DAY,11/16/2023,23185691,THEFT F/AUTO,OTHERS,4
-77.02497131,38.8973516,MIDNIGHT,11/13/2023,23186052,THEFT/OTHER,OTHERS,2
-77.03325041,38.91557938,MIDNIGHT,11/13/2023,23186125,THEFT F/AUTO,OTHERS,3
-77.04946294,38.90527296,EVENING,11/13/2023,23186464,THEFT/OTHER,OTHERS,2
-77.07993962,38.94836485,DAY,11/14/2023,23186757,THEFT/OTHER,OTHERS,2
-76.93126383,38.87759209,DAY,11/14/2023,23186836,THEFT/OTHER,OTHERS,6
-77.02755393,38.96671814,EVENING,11/15/2023,23187508,MOTOR VEHICLE THEFT,OTHERS,4
-77.02962228,38.91865553,EVENING,11/18/2023,23188729,THEFT F/AUTO,OTHERS,3
-77.0274912,38.96741936,DAY,11/18/2023,23189068,THEFT F/AUTO,OTHERS,4
-77.04881506,38.90451815,EVENING,11/19/2023,23189264,MOTOR VEHICLE THEFT,OTHERS,2
-76.96478216,38.93454591,MIDNIGHT,11/3/2023,23180663,BURGLARY,OTHERS,5
-77.03273216,38.92952468,EVENING,11/4/2023,23181077,THEFT/OTHER,OTHERS,0
-76.99632679,38.95066401,EVENING,11/20/2023,23190160,ASSAULT W/DANGEROUS WEAPON,OTHERS,4
-76.97992529,38.92727069,EVENING,11/4/2023,23181456,THEFT F/AUTO,OTHERS,5
-76.97614127,38.84814442,EVENING,11/6/2023,23182567,MOTOR VEHICLE THEFT,OTHERS,7
-76.96370713,38.92086411,EVENING,11/6/2023,23182671,MOTOR VEHICLE THEFT,OTHERS,5
-77.0052501,38.94088585,EVENING,11/8/2023,23183728,MOTOR VEHICLE THEFT,OTHERS,4
-77.03649202,38.92185595,EVENING,11/9/2023,23183886,MOTOR VEHICLE THEFT,OTHERS,3
-76.9949746,38.87788174,DAY,11/9/2023,23184245,MOTOR VEHICLE THEFT,OTHERS,1
-76.96661854,38.93287388,MIDNIGHT,11/11/2023,23185053,ROBBERY,GUN,5
-77.02650788,38.90085263,MIDNIGHT,11/13/2023,23185409,THEFT/OTHER,OTHERS,2
-77.02962228,38.91865553,EVENING,11/12/2023,23185853,THEFT/OTHER,OTHERS,3
-77.02971375,38.92426814,MIDNIGHT,11/13/2023,23186056,BURGLARY,OTHERS,3
-77.0388249,38.94347937,DAY,11/13/2023,23186301,THEFT F/AUTO,OTHERS,4
-77.02731116,38.96945967,DAY,11/14/2023,23186752,THEFT/OTHER,OTHERS,0
-76.96997793,38.8547916,DAY,11/14/2023,23186820,ASSAULT W/DANGEROUS WEAPON,KNIFE,7
-77.01311321,38.90076716,EVENING,11/15/2023,23187415,THEFT/OTHER,OTHERS,1
-77.02651085,38.89735568,DAY,11/15/2023,23187431,THEFT F/AUTO,OTHERS,2
-77.04487785,38.91335557,EVENING,11/16/2023,23187570,THEFT F/AUTO,OTHERS,2
-77.00204344,38.87885244,EVENING,11/18/2023,23188791,ROBBERY,GUN,1
-77.01432715,38.97484567,EVENING,11/18/2023,23189187,THEFT/OTHER,OTHERS,4
-76.99419714,38.83489376,EVENING,11/19/2023,23189337,THEFT F/AUTO,OTHERS,7
-77.07993962,38.94836485,EVENING,11/19/2023,23189652,THEFT/OTHER,OTHERS,2
-77.03194745,38.96425191,MIDNIGHT,11/20/2023,23189882,THEFT/OTHER,OTHERS,4
-77.03938331,38.93261428,MIDNIGHT,10/28/2023,23177230,MOTOR VEHICLE THEFT,OTHERS,3
-76.98924021,38.90410572,MIDNIGHT,10/29/2023,23177886,THEFT/OTHER,OTHERS,5
-76.99898067,38.8989183,EVENING,10/30/2023,23178161,THEFT/OTHER,OTHERS,1
-77.0013289,38.9407518,MIDNIGHT,10/30/2023,23178279,MOTOR VEHICLE THEFT,OTHERS,4
-77.05402498,38.90526481,DAY,10/30/2023,23178496,THEFT F/AUTO,OTHERS,2
-77.00502202,38.87885636,MIDNIGHT,10/31/2023,23178787,MOTOR VEHICLE THEFT,OTHERS,1
-77.05163139,38.90091315,MIDNIGHT,10/31/2023,23178864,THEFT/OTHER,OTHERS,2
-77.03431262,38.93427782,MIDNIGHT,10/31/2023,23178905,ROBBERY,GUN,4
-77.04946294,38.90527296,EVENING,11/20/2023,23190180,THEFT/OTHER,OTHERS,2
-77.0250321,38.91947699,EVENING,11/11/2023,23424631,THEFT F/AUTO,OTHERS,3
-76.97699221,38.89900234,DAY,11/12/2023,23424643,THEFT/OTHER,OTHERS,5
-76.9869109,38.88284681,DAY,11/14/2023,23424699,THEFT F/AUTO,OTHERS,1
-77.03078841,38.91700787,DAY,10/31/2023,23179102,MOTOR VEHICLE THEFT,OTHERS,3
-76.95290168,38.91985367,DAY,10/31/2023,23179143,THEFT/OTHER,OTHERS,5
-77.0787482,38.94879941,EVENING,10/31/2023,23179289,ROBBERY,OTHERS,2
-76.95277249,38.88509315,MIDNIGHT,11/3/2023,23180639,ASSAULT W/DANGEROUS WEAPON,KNIFE,6
-76.94764978,38.89666367,DAY,11/3/2023,23180699,THEFT/OTHER,OTHERS,6
-76.96419638,38.8752167,EVENING,11/3/2023,23180924,ROBBERY,GUN,6
-76.96404295,38.85314121,EVENING,11/4/2023,23181011,ROBBERY,GUN,0
-77.0639982,38.90515888,EVENING,11/5/2023,23181556,THEFT/OTHER,OTHERS,2
-77.0284619,38.9206908,EVENING,11/5/2023,23181613,THEFT F/AUTO,OTHERS,3
-76.99519376,38.95139454,EVENING,11/6/2023,23182587,MOTOR VEHICLE THEFT,OTHERS,4
-76.98113923,38.8369527,EVENING,11/7/2023,23183074,THEFT/OTHER,OTHERS,7
-76.9568373,38.93003225,DAY,11/9/2023,23184064,MOTOR VEHICLE THEFT,OTHERS,5
-77.02583467,38.92612262,DAY,11/15/2023,23184243,THEFT F/AUTO,OTHERS,3
-77.06863774,38.93681818,MIDNIGHT,11/10/2023,23184558,THEFT F/AUTO,OTHERS,2
-76.97526774,38.92237222,MIDNIGHT,11/10/2023,23184632,THEFT/OTHER,OTHERS,5
-77.01555516,38.95690703,EVENING,11/10/2023,23184898,THEFT/OTHER,OTHERS,4
-77.03272826,38.9466672,EVENING,11/11/2023,23184995,MOTOR VEHICLE THEFT,OTHERS,4
-77.03273216,38.92952468,EVENING,11/2/2023,23180375,THEFT/OTHER,OTHERS,3
-77.02497131,38.8973516,EVENING,11/2/2023,23180443,THEFT/OTHER,OTHERS,2
-77.04129558,38.93283504,DAY,11/3/2023,23180769,MOTOR VEHICLE THEFT,OTHERS,3
-76.98899678,38.90224854,DAY,11/3/2023,23180823,THEFT/OTHER,GUN,1
-76.97733714,38.85215648,EVENING,11/3/2023,23180875,THEFT F/AUTO,OTHERS,7
-76.95943174,38.88996694,EVENING,11/3/2023,23180967,THEFT F/AUTO,OTHERS,6
-77.04256995,38.90566168,DAY,11/5/2023,23181994,THEFT/OTHER,OTHERS,2
-77.04274513,38.91113662,EVENING,11/5/2023,23182033,MOTOR VEHICLE THEFT,OTHERS,2
-76.99024621,38.89319569,MIDNIGHT,11/7/2023,23182846,THEFT F/AUTO,OTHERS,1
-76.99715929,38.92094079,EVENING,11/8/2023,23183315,ROBBERY,GUN,5
-77.0319539,38.91224467,DAY,11/8/2023,23183586,THEFT/OTHER,OTHERS,3
-77.10426757,38.93351658,EVENING,11/10/2023,23184851,THEFT F/AUTO,OTHERS,2
-77.02038597,38.9140983,MIDNIGHT,11/11/2023,23185045,THEFT F/AUTO,OTHERS,3
-77.00140645,38.90754767,EVENING,11/12/2023,23185422,THEFT/OTHER,OTHERS,5
-77.03802709,38.93975065,EVENING,11/12/2023,23185729,THEFT F/AUTO,OTHERS,4
-77.03097915,38.92476129,DAY,11/12/2023,23185747,THEFT/OTHER,OTHERS,3
-77.02755376,38.90093076,EVENING,11/13/2023,23185985,THEFT/OTHER,OTHERS,2
-76.96367915,38.87900117,MIDNIGHT,10/22/2023,23173873,ROBBERY,OTHERS,6
-77.00905112,38.91372228,EVENING,10/22/2023,23174168,BURGLARY,OTHERS,3
-77.03364163,38.92875115,MIDNIGHT,10/23/2023,23174345,THEFT/OTHER,OTHERS,3
-77.02452627,38.91826322,DAY,10/23/2023,23174468,THEFT/OTHER,OTHERS,3
-77.02808821,38.90911824,DAY,10/25/2023,23175146,THEFT/OTHER,OTHERS,3
-76.93384045,38.87527896,MIDNIGHT,10/29/2023,23177762,ROBBERY,GUN,6
-76.99153532,38.88203766,DAY,11/18/2023,23424849,THEFT/OTHER,OTHERS,1
-77.00005295,38.88655147,DAY,11/18/2023,23424856,THEFT/OTHER,OTHERS,1
-77.02363202,38.94781993,DAY,11/19/2023,23424904,THEFT/OTHER,OTHERS,4
-76.98691539,38.88981002,MIDNIGHT,11/7/2023,23424364,THEFT/OTHER,OTHERS,1
-77.01407332,38.87929424,MIDNIGHT,11/9/2023,23424496,THEFT/OTHER,OTHERS,1
-76.97283463,38.90444186,EVENING,11/16/2023,23187710,ASSAULT W/DANGEROUS WEAPON,GUN,5
-77.03280662,38.89735525,DAY,11/16/2023,23187873,THEFT F/AUTO,OTHERS,2
-76.99288061,38.83204546,DAY,11/16/2023,23188034,ROBBERY,GUN,7
-77.02499824,38.90181245,EVENING,11/16/2023,23188087,THEFT F/AUTO,OTHERS,2
-76.91570045,38.88795011,DAY,11/17/2023,23188520,MOTOR VEHICLE THEFT,OTHERS,6
-77.00471453,38.83108768,EVENING,11/19/2023,23189706,ASSAULT W/DANGEROUS WEAPON,GUN,7
-76.99372545,38.9126674,EVENING,11/20/2023,23189788,SEX ABUSE,OTHERS,5
-77.03851138,38.90314057,MIDNIGHT,11/20/2023,23189910,THEFT F/AUTO,OTHERS,2
-77.03181589,38.930608,DAY,11/20/2023,23190076,THEFT/OTHER,OTHERS,3
-76.93116492,38.89853373,EVENING,11/20/2023,23190236,BURGLARY,OTHERS,6
-76.99064226,38.85997366,EVENING,11/12/2023,23185732,MOTOR VEHICLE THEFT,OTHERS,7
-77.07103891,38.91967437,MIDNIGHT,11/14/2023,23186658,THEFT/OTHER,OTHERS,2
-76.98246248,38.89998421,EVENING,11/15/2023,23187104,BURGLARY,OTHERS,5
-77.04087789,38.92387768,DAY,11/15/2023,23187412,THEFT/OTHER,OTHERS,0
-77.03648163,38.92792964,EVENING,11/16/2023,23187996,ROBBERY,GUN,3
-77.01517777,38.89783019,DAY,11/16/2023,23188033,THEFT F/AUTO,OTHERS,1
-77.00423077,38.96127465,EVENING,11/16/2023,23188101,THEFT F/AUTO,OTHERS,4
-77.03195405,38.90925039,EVENING,11/17/2023,23188104,THEFT F/AUTO,OTHERS,2
-77.03325664,38.90965936,EVENING,11/17/2023,23188168,THEFT/OTHER,OTHERS,2
-77.00526076,38.96414239,DAY,11/17/2023,23188472,THEFT F/AUTO,OTHERS,4
-77.00586628,38.87556636,MIDNIGHT,11/18/2023,23188611,THEFT/OTHER,OTHERS,1
-77.03325662,38.90838937,MIDNIGHT,11/18/2023,23188934,THEFT/OTHER,OTHERS,2
-76.94962773,38.89448181,EVENING,11/18/2023,23189224,THEFT/OTHER,OTHERS,6
-77.04168568,38.90607134,DAY,11/19/2023,23189599,THEFT/OTHER,OTHERS,2
-76.94069421,38.90291233,DAY,11/13/2023,23186281,ROBBERY,GUN,6
-77.03107956,38.94900395,DAY,11/13/2023,23186323,THEFT F/AUTO,OTHERS,4
-77.02704248,38.92526736,EVENING,11/16/2023,23186498,THEFT/OTHER,OTHERS,3
-77.00540126,38.87991429,DAY,11/14/2023,23186864,MOTOR VEHICLE THEFT,OTHERS,1
-77.00005193,38.87648769,EVENING,11/16/2023,23187222,MOTOR VEHICLE THEFT,OTHERS,1
-76.98207382,38.86622666,EVENING,11/17/2023,23188600,THEFT/OTHER,OTHERS,6
-77.00351153,38.89734485,MIDNIGHT,11/18/2023,23188867,ROBBERY,GUN,1
-77.00767688,38.83081408,DAY,11/18/2023,23189040,THEFT F/AUTO,OTHERS,7
-77.01217673,38.90192547,DAY,10/30/2023,23178427,THEFT F/AUTO,OTHERS,1
-76.99897673,38.90021235,DAY,10/31/2023,23179150,THEFT/OTHER,OTHERS,1
-76.97686038,38.9017086,DAY,10/31/2023,23179189,THEFT F/AUTO,OTHERS,5
-76.99087068,38.84283507,EVENING,11/1/2023,23179416,ROBBERY,GUN,7
-77.07002414,38.95536965,EVENING,11/2/2023,23179947,THEFT/OTHER,OTHERS,2
-77.0005755,38.84114378,MIDNIGHT,11/2/2023,23180058,ROBBERY,OTHERS,7
-76.98820137,38.92349373,EVENING,11/4/2023,23181047,ROBBERY,GUN,5
-77.00705235,38.8256085,EVENING,11/4/2023,23181496,ROBBERY,OTHERS,7
-77.01059737,38.92238023,MIDNIGHT,11/5/2023,23181651,MOTOR VEHICLE THEFT,OTHERS,3
-77.02117529,38.96555065,DAY,11/5/2023,23181890,THEFT/OTHER,OTHERS,4
-76.93417029,38.8875163,DAY,11/5/2023,23181973,BURGLARY,OTHERS,6
-77.02962507,38.9148387,DAY,11/5/2023,23182013,THEFT F/AUTO,OTHERS,3
-76.94256532,38.87097287,EVENING,11/6/2023,23182171,MOTOR VEHICLE THEFT,OTHERS,6
-76.91229191,38.89363139,DAY,11/6/2023,23182449,MOTOR VEHICLE THEFT,OTHERS,6
-76.98365223,38.88624562,DAY,11/16/2023,23424755,THEFT/OTHER,OTHERS,1
-77.02115386,38.95749124,DAY,11/18/2023,23424798,THEFT/OTHER,OTHERS,4
-77.01444084,38.88324923,DAY,11/18/2023,23424861,THEFT/OTHER,OTHERS,1
-77.04295382,38.91782695,DAY,11/19/2023,23424880,THEFT/OTHER,OTHERS,3
-77.03273167,38.93776214,DAY,10/31/2023,23179002,MOTOR VEHICLE THEFT,OTHERS,4
-76.9377625,38.88020608,DAY,10/31/2023,23179127,MOTOR VEHICLE THEFT,OTHERS,6
-77.00203729,38.91371738,MIDNIGHT,11/1/2023,23179508,MOTOR VEHICLE THEFT,OTHERS,5
-77.02365021,38.95848869,EVENING,11/3/2023,23180549,ROBBERY,GUN,4
-77.00203746,38.91177537,DAY,11/3/2023,23180848,THEFT F/AUTO,OTHERS,0
-77.08116602,38.95596321,EVENING,11/3/2023,23180981,THEFT F/AUTO,OTHERS,2
-77.0319539,38.91224467,EVENING,11/4/2023,23181388,THEFT/OTHER,OTHERS,3
-76.98392992,38.91476496,EVENING,11/6/2023,23182143,MOTOR VEHICLE THEFT,OTHERS,5
-77.05180167,38.89805616,MIDNIGHT,11/6/2023,23182323,ROBBERY,OTHERS,2
-77.03079075,38.90374525,EVENING,11/7/2023,23183169,THEFT/OTHER,OTHERS,2
-77.00821528,38.91371954,DAY,11/8/2023,23183458,THEFT/OTHER,OTHERS,5
-77.06609316,38.9092893,DAY,11/9/2023,23184200,THEFT/OTHER,OTHERS,2
-77.00668875,38.94417503,EVENING,11/10/2023,23184389,MOTOR VEHICLE THEFT,OTHERS,4
-76.9674602,38.8758815,EVENING,11/10/2023,23184915,ROBBERY,GUN,6
-77.03186735,38.92033715,DAY,11/11/2023,23185313,THEFT/OTHER,OTHERS,3
-77.00203746,38.91177537,DAY,11/12/2023,23185810,MOTOR VEHICLE THEFT,OTHERS,5
-76.93858826,38.89113298,MIDNIGHT,11/13/2023,23186167,ROBBERY,OTHERS,6
-76.98354747,38.90968879,EVENING,11/15/2023,23187070,THEFT/OTHER,OTHERS,5
-77.04135963,38.90606965,MIDNIGHT,11/20/2023,23189911,THEFT F/AUTO,OTHERS,2
-77.01755757,38.89733701,MIDNIGHT,11/21/2023,23190402,ROBBERY,GUN,1
-77.03838302,38.92318948,MIDNIGHT,10/22/2023,23173909,ROBBERY,OTHERS,3
-77.00628757,38.87648988,DAY,10/22/2023,23173965,BURGLARY,OTHERS,1
-77.01862432,38.91622113,EVENING,10/22/2023,23174173,THEFT F/AUTO,OTHERS,3
-77.058879,38.93620283,DAY,10/24/2023,23174989,THEFT/OTHER,OTHERS,2
-77.01990154,38.91478382,EVENING,10/25/2023,23175802,THEFT F/AUTO,OTHERS,3
-77.03799463,38.93035158,MIDNIGHT,10/26/2023,23176152,THEFT/OTHER,OTHERS,3
-77.058879,38.93620283,DAY,10/27/2023,23176759,THEFT/OTHER,OTHERS,2
-77.06398436,38.90862575,MIDNIGHT,10/29/2023,23177042,THEFT/OTHER,OTHERS,2
-76.99453164,38.87667892,DAY,10/28/2023,23177428,THEFT F/AUTO,OTHERS,1
-77.06391816,38.94487643,DAY,10/29/2023,23177937,ASSAULT W/DANGEROUS WEAPON,KNIFE,2
-77.02720446,38.93510134,DAY,10/29/2023,23177959,THEFT/OTHER,OTHERS,4
-77.01432715,38.97484567,EVENING,10/30/2023,23178213,THEFT/OTHER,OTHERS,4
-76.9986028,38.9098593,DAY,10/22/2023,23173988,THEFT F/AUTO,OTHERS,5
-77.00746436,38.87556663,EVENING,10/22/2023,23174194,THEFT F/AUTO,OTHERS,1
-76.9709957,38.92558768,EVENING,10/23/2023,23174696,ASSAULT W/DANGEROUS WEAPON,KNIFE,5
-76.98076751,38.8892447,EVENING,10/24/2023,23174816,ROBBERY,GUN,1
-77.03121981,38.9376132,DAY,10/24/2023,23175150,ROBBERY,GUN,4
-77.01755223,38.90374159,EVENING,10/25/2023,23175777,THEFT/OTHER,OTHERS,1
-77.02598861,38.89905982,MIDNIGHT,10/26/2023,23176075,THEFT F/AUTO,OTHERS,2
-77.04256708,38.90375065,MIDNIGHT,10/27/2023,23176573,THEFT/OTHER,OTHERS,2
-76.9973071,38.90021115,DAY,10/27/2023,23176936,THEFT F/AUTO,OTHERS,1
-76.99152353,38.83539902,EVENING,10/24/2023,23174481,MOTOR VEHICLE THEFT,OTHERS,7
-76.99320205,38.88411241,DAY,10/23/2023,23174553,THEFT F/AUTO,OTHERS,1
-76.98520061,38.92299568,EVENING,10/23/2023,23174643,THEFT/OTHER,OTHERS,5
-77.06293694,38.97687808,EVENING,10/24/2023,23175257,THEFT F/AUTO,OTHERS,2
-76.9663066,38.92424905,EVENING,10/25/2023,23175803,THEFT/OTHER,OTHERS,5
-77.03273216,38.92952468,EVENING,10/25/2023,23175839,THEFT/OTHER,OTHERS,3
-77.00905013,38.95404543,DAY,10/27/2023,23176190,THEFT F/AUTO,OTHERS,4
-77.02962124,38.89783363,EVENING,10/29/2023,23177533,THEFT/OTHER,OTHERS,2
-77.00839022,38.89721173,MIDNIGHT,10/29/2023,23177722,ROBBERY,OTHERS,1
-77.05808284,38.93483207,MIDNIGHT,10/27/2023,23169724,THEFT/OTHER,OTHERS,2
-77.03078994,38.91629207,MIDNIGHT,10/22/2023,23173744,THEFT F/AUTO,OTHERS,3
-77.03336237,38.92051816,DAY,10/22/2023,23173973,THEFT F/AUTO,OTHERS,3
-76.99850287,38.90804042,MIDNIGHT,10/23/2023,23174342,ASSAULT W/DANGEROUS WEAPON,GUN,5
-77.04254313,38.91558186,DAY,10/23/2023,23174467,MOTOR VEHICLE THEFT,OTHERS,2
-77.03273216,38.92952468,DAY,10/25/2023,23175558,THEFT/OTHER,OTHERS,3
-76.9663066,38.92424905,EVENING,10/25/2023,23175783,THEFT/OTHER,OTHERS,0
-77.04554866,38.91475745,EVENING,10/26/2023,23176036,THEFT/OTHER,OTHERS,2
-77.07838827,38.9324304,DAY,10/27/2023,23176823,THEFT/OTHER,OTHERS,2
-77.00130693,38.90021235,EVENING,10/28/2023,23176937,MOTOR VEHICLE THEFT,OTHERS,1
-76.91685209,38.89793574,DAY,10/28/2023,23177495,BURGLARY,OTHERS,6
-76.96730564,38.91893667,MIDNIGHT,10/29/2023,23177819,THEFT F/AUTO,OTHERS,5
-77.05190543,38.9242076,MIDNIGHT,10/31/2023,23178879,ROBBERY,GUN,2
-76.93582289,38.90932136,DAY,11/15/2023,23187276,MOTOR VEHICLE THEFT,OTHERS,6
-77.03325664,38.90965936,MIDNIGHT,11/17/2023,23187463,THEFT/OTHER,OTHERS,2
-76.98231519,38.85241093,EVENING,11/15/2023,23187565,BURGLARY,OTHERS,7
-76.98399151,38.90904566,DAY,11/16/2023,23187931,THEFT/OTHER,OTHERS,0
-76.96477309,38.87422318,DAY,11/17/2023,23188440,THEFT F/AUTO,OTHERS,6
-76.96367915,38.87900117,MIDNIGHT,11/20/2023,23189828,ROBBERY,GUN,6
-76.99704071,38.93281537,DAY,11/20/2023,23190003,THEFT/OTHER,OTHERS,5
-77.03491263,38.95835876,EVENING,11/21/2023,23190400,THEFT F/AUTO,OTHERS,4
-76.93290936,38.89298721,DAY,10/30/2023,23178414,THEFT F/AUTO,OTHERS,6
-77.02594569,38.93868873,DAY,10/30/2023,23178454,ROBBERY,GUN,4
-77.0250321,38.91947699,DAY,11/1/2023,23179597,THEFT F/AUTO,OTHERS,3
-77.00255229,38.90565373,EVENING,11/2/2023,23179941,MOTOR VEHICLE THEFT,OTHERS,5
-77.03753637,38.90134408,DAY,11/2/2023,23180175,THEFT/OTHER,OTHERS,2
-77.0280883,38.89674517,EVENING,11/2/2023,23180502,THEFT/OTHER,OTHERS,2
-77.02294501,38.91614875,EVENING,11/3/2023,23181004,THEFT/OTHER,OTHERS,3
-76.97809215,38.86543846,EVENING,11/4/2023,23181045,THEFT F/AUTO,OTHERS,7
-77.0376445,38.93211678,MIDNIGHT,11/5/2023,23181705,ROBBERY,OTHERS,3
-77.01862432,38.91622113,DAY,11/5/2023,23181949,THEFT F/AUTO,OTHERS,3
-76.96009911,38.92915825,DAY,11/6/2023,23182464,THEFT/OTHER,OTHERS,5
-76.96311957,38.8787711,DAY,11/6/2023,23182537,THEFT/OTHER,OTHERS,6
-76.97621857,38.92147413,DAY,11/7/2023,23183027,MOTOR VEHICLE THEFT,OTHERS,5
-76.95947845,38.86892644,EVENING,11/10/2023,23184175,THEFT/OTHER,OTHERS,6
-77.01062117,38.9002152,DAY,11/9/2023,23184281,THEFT F/AUTO,OTHERS,1
-77.03273216,38.92952468,EVENING,11/10/2023,23184497,THEFT/OTHER,OTHERS,3
-77.02962228,38.91865553,MIDNIGHT,11/11/2023,23185071,THEFT F/AUTO,OTHERS,3
-77.02795213,38.96198736,EVENING,11/11/2023,23185410,THEFT/OTHER,OTHERS,4
-77.02795213,38.96198736,EVENING,11/12/2023,23185503,THEFT/OTHER,OTHERS,4
-76.95785208,38.86386876,EVENING,11/12/2023,23185855,ROBBERY,OTHERS,6
-77.03195322,38.91665119,EVENING,11/13/2023,23185889,MOTOR VEHICLE THEFT,OTHERS,3
-76.92813915,38.88082125,EVENING,11/13/2023,23185966,MOTOR VEHICLE THEFT,OTHERS,6
-77.00174642,38.82163747,EVENING,11/14/2023,23186948,MOTOR VEHICLE THEFT,OTHERS,7
-76.99089238,38.88127514,DAY,11/15/2023,23187280,THEFT F/AUTO,OTHERS,1
-77.05475564,38.90190607,DAY,11/15/2023,23187350,THEFT F/AUTO,OTHERS,0
-77.04165939,38.91593945,MIDNIGHT,10/28/2023,23177160,MOTOR VEHICLE THEFT,OTHERS,3
-77.03273256,38.93667872,MIDNIGHT,10/28/2023,23177216,THEFT/OTHER,OTHERS,4
-77.03736283,38.932966,MIDNIGHT,10/29/2023,23177761,ROBBERY,GUN,3
-77.01941968,38.90252805,MIDNIGHT,10/29/2023,23177862,THEFT/OTHER,OTHERS,1
-77.01909954,38.97616595,DAY,10/29/2023,23177994,THEFT F/AUTO,OTHERS,4
-77.00194481,38.82293403,MIDNIGHT,10/31/2023,23178729,THEFT/OTHER,OTHERS,7
-77.03078937,38.91335661,MIDNIGHT,10/31/2023,23178916,MOTOR VEHICLE THEFT,OTHERS,3
-77.00057318,38.83111854,EVENING,11/1/2023,23179362,ROBBERY,GUN,7
-76.94592008,38.90087799,DAY,11/1/2023,23179681,THEFT/OTHER,OTHERS,6
-76.9958484,38.92447255,DAY,11/2/2023,23180302,ROBBERY,GUN,5
-77.02140113,38.92912085,EVENING,11/3/2023,23180552,MOTOR VEHICLE THEFT,OTHERS,4
-76.98000347,38.92813775,DAY,11/3/2023,23180771,THEFT F/AUTO,OTHERS,5
-77.0234591,38.89981922,EVENING,11/4/2023,23181104,THEFT F/AUTO,OTHERS,1
-77.01367411,38.86595685,EVENING,11/4/2023,23181453,THEFT F/AUTO,OTHERS,1
-77.04945589,38.90724894,DAY,11/5/2023,23181913,THEFT F/AUTO,OTHERS,2
-77.07531223,38.96445867,DAY,11/7/2023,23182924,THEFT/OTHER,OTHERS,2
-76.99436192,38.82662417,DAY,11/8/2023,23183462,THEFT/OTHER,OTHERS,7
-77.01432715,38.97484567,DAY,11/8/2023,23183517,THEFT/OTHER,OTHERS,4
-77.00746436,38.87556663,EVENING,11/9/2023,23184353,MOTOR VEHICLE THEFT,OTHERS,1
-76.97621286,38.9216415,MIDNIGHT,11/10/2023,23184625,MOTOR VEHICLE THEFT,OTHERS,5
-76.93709379,38.90276436,DAY,11/11/2023,23184859,MOTOR VEHICLE THEFT,OTHERS,6
-77.02497894,38.89905986,MIDNIGHT,11/12/2023,23185571,ROBBERY,GUN,2
-76.92982365,38.88381624,DAY,11/12/2023,23185689,THEFT/OTHER,OTHERS,6
-77.03245281,38.95835857,DAY,11/12/2023,23185713,THEFT F/AUTO,OTHERS,4
-77.03325664,38.90965936,EVENING,11/13/2023,23185959,THEFT/OTHER,OTHERS,2
-77.0275645,38.90724958,MIDNIGHT,10/30/2023,23178291,THEFT F/AUTO,OTHERS,3
-76.97005153,38.87455292,EVENING,10/30/2023,23178604,THEFT F/AUTO,OTHERS,6
-76.98850787,38.84255336,DAY,10/31/2023,23179052,MOTOR VEHICLE THEFT,OTHERS,7
-77.04256708,38.90375065,MIDNIGHT,11/1/2023,23179369,THEFT/OTHER,OTHERS,2
